timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768937888333,8,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-48,text,true,,279,187,49,49,http://localhost:8080/api/v1/pautas/555/sessao,8,0,0
1768937888338,5,POST /api/v1/pautas,201,,Thread Group 1-49,text,true,,340,306,49,49,http://localhost:8080/api/v1/pautas,5,0,0
1768937888344,8,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-49,text,true,,279,187,50,50,http://localhost:8080/api/v1/pautas/556/sessao,8,0,0
1768937888348,6,POST /api/v1/pautas,201,,Thread Group 1-50,text,true,,339,306,50,50,http://localhost:8080/api/v1/pautas,6,0,0
1768937888354,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-50,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/557/sessao,10,0,0
1768937888357,7,POST /api/v1/pautas,201,,Thread Group 1-51,text,true,,339,306,51,51,http://localhost:8080/api/v1/pautas,7,0,1
1768937888368,7,POST /api/v1/pautas,201,,Thread Group 1-52,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,0
1768937888378,7,POST /api/v1/pautas,201,,Thread Group 1-53,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,7,0,0
1768937888380,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-52,text,true,,279,187,54,54,http://localhost:8080/api/v1/pautas/559/sessao,12,0,0
1768937888380,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-51,text,true,,279,187,54,54,http://localhost:8080/api/v1/pautas/558/sessao,12,0,0
1768937888385,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-53,text,true,,279,187,55,55,http://localhost:8080/api/v1/pautas/560/sessao,13,0,0
1768937888387,11,POST /api/v1/pautas,201,,Thread Group 1-54,text,true,,340,306,55,55,http://localhost:8080/api/v1/pautas,11,0,1
1768937888398,7,POST /api/v1/pautas,201,,Thread Group 1-55,text,true,,338,306,55,55,http://localhost:8080/api/v1/pautas,7,0,1
1768937888398,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-54,text,true,,279,187,56,56,http://localhost:8080/api/v1/pautas/561/sessao,10,0,0
1768937888408,9,POST /api/v1/pautas,201,,Thread Group 1-56,text,true,,340,306,56,56,http://localhost:8080/api/v1/pautas,9,0,1
1768937888405,14,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-55,text,true,,279,187,57,57,http://localhost:8080/api/v1/pautas/562/sessao,14,0,0
1768937888418,7,POST /api/v1/pautas,201,,Thread Group 1-57,text,true,,340,306,57,57,http://localhost:8080/api/v1/pautas,7,0,0
1768937888417,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-56,text,true,,279,187,58,58,http://localhost:8080/api/v1/pautas/563/sessao,11,0,0
1768937888427,8,POST /api/v1/pautas,201,,Thread Group 1-58,text,true,,339,306,58,58,http://localhost:8080/api/v1/pautas,8,0,1
1768937888425,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-57,text,true,,279,187,58,58,http://localhost:8080/api/v1/pautas/564/sessao,12,0,0
1768937888435,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-58,text,true,,279,187,60,60,http://localhost:8080/api/v1/pautas/565/sessao,12,0,0
1768937888438,9,POST /api/v1/pautas,201,,Thread Group 1-59,text,true,,340,306,60,60,http://localhost:8080/api/v1/pautas,9,0,0
1768937887939,510,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-7,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/514/votos,510,0,0
1768937887917,535,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-5,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/512/votos,535,0,0
1768937887882,570,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-1,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/508/votos,570,0,1
1768937887926,528,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-6,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/513/votos,528,0,0
1768937887956,498,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-9,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/516/votos,498,0,1
1768937887906,548,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-4,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/511/votos,548,0,1
1768937888448,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-7,text,true,,189,138,60,60,http://localhost:8080/api/v1/pautas/514/resultado,7,0,1
1768937887947,510,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-8,text,false,,184,233,59,59,http://localhost:8080/api/v1/pautas/515/votos,510,0,1
1768937888451,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-5,text,true,,189,138,59,59,http://localhost:8080/api/v1/pautas/512/resultado,6,0,1
1768937888447,10,POST /api/v1/pautas,201,,Thread Group 1-60,text,true,,340,306,58,58,http://localhost:8080/api/v1/pautas,10,0,1
1768937888451,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-1,text,true,,189,138,59,59,http://localhost:8080/api/v1/pautas/508/resultado,7,0,1
1768937888453,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-9,text,true,,189,138,58,58,http://localhost:8080/api/v1/pautas/516/resultado,6,0,0
1768937888453,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-4,text,true,,189,138,58,58,http://localhost:8080/api/v1/pautas/511/resultado,6,0,0
1768937888453,8,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-6,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/513/resultado,8,0,0
1768937888456,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-8,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/515/resultado,6,0,1
1768937888447,15,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-59,text,true,,279,187,55,55,http://localhost:8080/api/v1/pautas/566/sessao,15,0,0
1768937887890,574,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-2,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/509/votos,574,0,0
1768937887898,567,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-3,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/510/votos,567,0,0
1768937888459,8,POST /api/v1/pautas,201,,Thread Group 1-61,text,true,,340,306,54,54,http://localhost:8080/api/v1/pautas,8,0,0
1768937888463,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-2,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/509/resultado,6,0,1
1768937888465,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-3,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/510/resultado,5,0,0
1768937887965,508,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-10,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/517/votos,507,0,1
1768937888458,14,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-60,text,true,,277,187,53,53,http://localhost:8080/api/v1/pautas/567/sessao,14,0,0
1768937888468,9,POST /api/v1/pautas,201,,Thread Group 1-62,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,9,0,1
1768937888472,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-10,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/517/resultado,5,0,0
1768937887973,506,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-11,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/518/votos,506,0,1
1768937888468,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-61,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/568/sessao,13,0,0
1768937888478,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-11,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/518/resultado,5,0,1
1768937887986,500,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-12,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/519/votos,500,0,1
1768937888478,7,POST /api/v1/pautas,201,,Thread Group 1-63,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768937887997,492,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-13,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/520/votos,491,0,1
1768937888477,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-62,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/569/sessao,12,0,0
1768937888485,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-12,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/519/resultado,6,0,0
1768937888488,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-13,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/520/resultado,4,0,0
1768937888488,7,POST /api/v1/pautas,201,,Thread Group 1-64,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,7,0,0
1768937888486,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-63,text,true,,277,187,51,51,http://localhost:8080/api/v1/pautas/570/sessao,11,0,0
1768937888496,8,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-64,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/571/sessao,8,0,0
1768937888499,5,POST /api/v1/pautas,201,,Thread Group 1-65,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,5,0,0
1768937888010,499,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-14,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/521/votos,499,0,0
1768937888508,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-14,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/521/resultado,5,0,1
1768937888504,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-65,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/572/sessao,10,0,0
1768937888508,6,POST /api/v1/pautas,201,,Thread Group 1-66,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,1
1768937888018,499,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-15,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/522/votos,499,0,1
1768937888516,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-15,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/522/resultado,4,0,0
1768937888515,8,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-66,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/573/sessao,8,0,0
1768937888036,488,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-17,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/524/votos,488,0,1
1768937888519,7,POST /api/v1/pautas,201,,Thread Group 1-67,text,true,,339,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768937888524,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-17,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/524/resultado,4,0,0
1768937888026,504,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-16,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/523/votos,504,0,0
1768937888529,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-16,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/523/resultado,4,0,0
1768937888527,7,POST /api/v1/pautas,201,,Thread Group 1-68,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,7,0,1
1768937888526,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-67,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/574/sessao,10,0,0
1768937888534,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-68,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/575/sessao,11,0,0
1768937888538,8,POST /api/v1/pautas,201,,Thread Group 1-69,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,8,0,1
1768937888548,6,POST /api/v1/pautas,201,,Thread Group 1-70,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,6,0,0
1768937888073,483,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-21,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/528/votos,483,0,0
1768937888546,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-69,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/576/sessao,9,0,0
1768937888045,515,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-18,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/525/votos,515,0,1
1768937888555,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-21,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/528/resultado,4,0,0
1768937888559,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-18,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/525/resultado,4,0,0
1768937888054,512,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-19,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/526/votos,512,0,0
1768937888554,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-70,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/577/sessao,11,0,0
1768937888558,8,POST /api/v1/pautas,201,,Thread Group 1-71,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768937888064,504,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-20,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/527/votos,504,0,0
1768937888565,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-19,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/526/resultado,5,0,1
1768937888567,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-20,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/527/resultado,4,0,1
1768937888566,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-71,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/578/sessao,10,0,0
1768937888568,8,POST /api/v1/pautas,201,,Thread Group 1-72,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,8,0,1
1768937888083,498,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-22,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/529/votos,498,0,0
1768937888580,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-22,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/529/resultado,4,0,1
1768937888576,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-72,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/579/sessao,11,0,0
1768937888578,9,POST /api/v1/pautas,201,,Thread Group 1-73,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,9,0,1
1768937888587,9,POST /api/v1/pautas,201,,Thread Group 1-74,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,9,0,1
1768937888587,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-73,text,true,,277,187,53,53,http://localhost:8080/api/v1/pautas/580/sessao,11,0,0
1768937888093,506,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-23,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/530/votos,506,0,0
1768937888598,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-23,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/530/resultado,4,0,1
1768937888103,502,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-24,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/531/votos,502,0,0
1768937888598,7,POST /api/v1/pautas,201,,Thread Group 1-75,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768937888596,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-74,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/581/sessao,12,0,0
1768937888604,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-24,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/531/resultado,5,0,0
1768937888127,487,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-26,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/533/votos,487,0,1
1768937888608,8,POST /api/v1/pautas,201,,Thread Group 1-76,text,true,,339,306,52,52,http://localhost:8080/api/v1/pautas,8,0,0
1768937888116,503,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-25,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/532/votos,503,0,0
1768937888605,14,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-75,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/582/sessao,13,0,0
1768937888613,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-26,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/533/resultado,6,0,1
1768937888618,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-25,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/532/resultado,5,0,0
1768937888618,8,POST /api/v1/pautas,201,,Thread Group 1-77,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,8,0,0
1768937888616,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-76,text,true,,277,187,52,52,http://localhost:8080/api/v1/pautas/583/sessao,11,0,0
1768937888139,496,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-27,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/534/votos,496,0,0
1768937888628,6,POST /api/v1/pautas,201,,Thread Group 1-78,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,0
1768937888626,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-77,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/584/sessao,10,0,0
1768937888634,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-27,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/534/resultado,5,0,0
1768937888635,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-78,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/585/sessao,9,0,0
1768937888638,6,POST /api/v1/pautas,201,,Thread Group 1-79,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,1
1768937888147,500,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-28,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/535/votos,500,0,0
1768937888646,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-28,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/535/resultado,4,0,1
1768937888645,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-79,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/586/sessao,9,0,0
1768937888648,6,POST /api/v1/pautas,201,,Thread Group 1-80,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,0
1768937888158,498,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-29,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/536/votos,498,0,0
1768937888655,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-29,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/536/resultado,4,0,1
1768937888166,495,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-30,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/537/votos,495,0,1
1768937888654,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-80,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/587/sessao,9,0,0
1768937888657,7,POST /api/v1/pautas,201,,Thread Group 1-81,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,7,0,1
1768937888661,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-30,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/537/resultado,4,0,0
1768937888176,490,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-31,text,false,,184,233,51,51,http://localhost:8080/api/v1/pautas/538/votos,490,0,0
1768937888666,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-31,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/538/resultado,5,0,1
1768937888664,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-81,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/588/sessao,11,0,0
1768937888668,7,POST /api/v1/pautas,201,,Thread Group 1-82,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,7,0,1
1768937888675,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-82,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/589/sessao,9,0,0
1768937888679,6,POST /api/v1/pautas,201,,Thread Group 1-83,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,0
1768937888685,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-83,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/590/sessao,10,0,0
1768937888689,6,POST /api/v1/pautas,201,,Thread Group 1-84,text,true,,339,306,53,53,http://localhost:8080/api/v1/pautas,6,0,1
1768937888185,512,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-32,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/539/votos,512,0,0
1768937888697,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-32,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/539/resultado,5,0,1
1768937888194,508,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-33,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/540/votos,508,0,0
1768937888698,7,POST /api/v1/pautas,201,,Thread Group 1-85,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,7,0,0
1768937888696,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-84,text,true,,279,187,54,54,http://localhost:8080/api/v1/pautas/591/sessao,12,0,0
1768937888703,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-33,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/540/resultado,5,0,0
1768937888206,507,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-34,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/541/votos,507,0,0
1768937888708,8,POST /api/v1/pautas,201,,Thread Group 1-86,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,8,0,0
1768937888706,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-85,text,true,,279,187,54,54,http://localhost:8080/api/v1/pautas/592/sessao,12,0,0
1768937888713,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-34,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/541/resultado,6,0,1
1768937888223,501,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-36,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/543/votos,501,0,0
1768937888233,491,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-37,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/544/votos,491,0,0
1768937888718,7,POST /api/v1/pautas,201,,Thread Group 1-87,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,7,0,1
1768937888716,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-86,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/593/sessao,11,0,0
1768937888214,514,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-35,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/542/votos,514,0,1
1768937888725,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-37,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/544/resultado,5,0,0
1768937888725,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-36,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/543/resultado,5,0,0
1768937888728,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-35,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/542/resultado,4,0,1
1768937888725,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-87,text,true,,279,187,51,51,http://localhost:8080/api/v1/pautas/594/sessao,10,0,0
1768937888728,7,POST /api/v1/pautas,201,,Thread Group 1-88,text,true,,340,306,51,51,http://localhost:8080/api/v1/pautas,7,0,1
1768937888735,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-88,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/595/sessao,10,0,0
1768937888739,6,POST /api/v1/pautas,201,,Thread Group 1-89,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,6,0,1
1768937888745,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-89,text,true,,279,187,53,53,http://localhost:8080/api/v1/pautas/596/sessao,8,0,0
1768937888748,6,POST /api/v1/pautas,201,,Thread Group 1-90,text,true,,340,306,53,53,http://localhost:8080/api/v1/pautas,6,0,0
1768937888241,520,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-38,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/545/votos,520,0,0
1768937888754,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-90,text,true,,277,187,54,54,http://localhost:8080/api/v1/pautas/597/sessao,9,0,0
1768937888758,6,POST /api/v1/pautas,201,,Thread Group 1-91,text,true,,340,306,54,54,http://localhost:8080/api/v1/pautas,6,0,0
1768937888253,512,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-39,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/546/votos,512,0,0
1768937888761,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-38,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/545/resultado,4,0,0
1768937888262,505,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-40,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/547/votos,505,0,0
1768937888765,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-39,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/546/resultado,6,0,0
1768937888283,489,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-42,text,false,,184,233,53,53,http://localhost:8080/api/v1/pautas/549/votos,489,0,1
1768937888767,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-40,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/547/resultado,5,0,1
1768937888764,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-91,text,true,,279,187,52,52,http://localhost:8080/api/v1/pautas/598/sessao,13,0,0
1768937888768,9,POST /api/v1/pautas,201,,Thread Group 1-92,text,true,,340,306,52,52,http://localhost:8080/api/v1/pautas,9,0,1
